Timestamp,EAR,MAR,Status
2026-06-22 23:34:12.369095,0.232890769317545,0.11626394924205129,Normal
2026-06-22 23:34:12.412814,0.232890769317545,0.11626394924205129,Normal
2026-06-22 23:34:12.458529,0.2692644030057998,0.10132310052116983,Normal
2026-06-22 23:34:12.649587,0.18616158502665814,0.1415873972376809,Normal
2026-06-22 23:34:12.690778,0.18616158502665814,0.1415873972376809,Normal
2026-06-22 23:34:12.729287,0.18616158502665814,0.1415873972376809,Normal
2026-06-22 23:34:12.771895,0.22541905502683035,0.11832890014054126,Normal
2026-06-22 23:34:12.836683,0.22713897060217436,0.11891317394954076,Normal
2026-06-22 23:34:12.889209,0.22713897060217436,0.11891317394954076,Normal
2026-06-22 23:34:13.191462,0.1919445880385806,0.19013964794948895,Normal
2026-06-22 23:34:13.232479,0.17696522446882673,0.2368407563890108,Normal
2026-06-22 23:34:13.277036,0.17696522446882673,0.2368407563890108,Normal
2026-06-22 23:34:13.337870,0.21443775996461228,0.24024486520233224,Normal
2026-06-22 23:34:13.378334,0.21443775996461228,0.24024486520233224,Normal
2026-06-22 23:34:13.422100,0.21443775996461228,0.24024486520233224,Normal
2026-06-22 23:34:15.656735,0.21292999515818764,0.13101873293292085,Normal
2026-06-22 23:34:15.695927,0.21292999515818764,0.13101873293292085,Normal
2026-06-22 23:34:15.738298,0.20576118447804573,0.062349838810480014,Normal
2026-06-22 23:34:16.079495,0.21281524713325284,0.09541567739675093,Normal
2026-06-22 23:34:16.166339,0.21281524713325284,0.09541567739675093,Normal
2026-06-22 23:34:16.259742,0.25349446878274984,0.07574888148133693,Normal
2026-06-22 23:34:16.304112,0.25349446878274984,0.07574888148133693,Normal
2026-06-22 23:34:16.687460,0.19548061330540745,0.283386066891909,Normal
2026-06-22 23:34:16.742166,0.19548061330540745,0.283386066891909,Normal
2026-06-22 23:34:16.784891,0.2020276752681447,0.3176406094577551,Normal
2026-06-22 23:34:16.833444,0.16518865455673526,0.28268264297653517,Normal
2026-06-22 23:34:16.877423,0.16518865455673526,0.28268264297653517,Normal
2026-06-22 23:34:16.964459,0.2122564079822176,0.18314865110146292,Normal
2026-06-22 23:34:17.010448,0.2122564079822176,0.18314865110146292,Normal
2026-06-22 23:34:17.054032,0.22811006128322112,0.11133430890105304,Normal
2026-06-22 23:34:17.094188,0.22811006128322112,0.11133430890105304,Normal
2026-06-22 23:34:17.145515,0.20615523719765405,0.10910178126479625,Normal
2026-06-22 23:34:17.198519,0.20615523719765405,0.10910178126479625,Normal
2026-06-22 23:34:17.252051,0.20615523719765405,0.10910178126479625,Normal
2026-06-22 23:34:17.305738,0.20071153407724732,0.10209398197194815,Normal
2026-06-22 23:34:17.359007,0.20071153407724732,0.10209398197194815,Normal
2026-06-22 23:34:17.585357,0.21305317542544683,0.16147089826328034,Normal
2026-06-22 23:34:17.629734,0.21305317542544683,0.16147089826328034,Normal
2026-06-22 23:34:17.677406,0.21305317542544683,0.16147089826328034,Normal
2026-06-22 23:34:34.995937,0.23134973145778126,0.04411287732562846,Normal
2026-06-22 23:34:35.043319,0.23134973145778126,0.04411287732562846,Normal
2026-06-22 23:34:35.305954,0.2415945077135065,0.08273439151479883,Normal
2026-06-22 23:34:35.345955,0.2415945077135065,0.08273439151479883,Normal
2026-06-22 23:34:35.391169,0.2415945077135065,0.08273439151479883,Normal
2026-06-22 23:34:40.736676,0.26394508606405165,0.09285964554548617,Normal
2026-06-22 23:34:40.787200,0.26394508606405165,0.09285964554548617,Normal
2026-06-22 23:34:40.832713,0.24707483882095502,0.0674470426260822,Normal
2026-06-22 23:34:42.037818,0.23845771234380703,0.11785113019775792,Normal
2026-06-22 23:34:42.079818,0.23845771234380703,0.11785113019775792,Normal
2026-06-22 23:34:42.124051,0.23735632183908045,0.06778687417315074,Normal
2026-06-22 23:34:42.221495,0.22237395784085062,0.18215120579181235,Normal
2026-06-22 23:34:42.264108,0.22237395784085062,0.18215120579181235,Normal
2026-06-22 23:34:42.311526,0.2506272036766496,0.09899096765445053,Normal
2026-06-22 23:34:42.426837,0.25670815228399535,0.14804664203952106,Normal
2026-06-22 23:34:42.466852,0.25670815228399535,0.14804664203952106,Normal
2026-06-22 23:34:42.512531,0.25670815228399535,0.14804664203952106,Normal
2026-06-22 23:34:42.553829,0.2459675532052612,0.1249800749181806,Normal
2026-06-22 23:34:42.595337,0.2459675532052612,0.1249800749181806,Normal
2026-06-22 23:34:42.642531,0.24641616081360948,0.10982514431356144,Normal
2026-06-22 23:34:42.722104,0.22664249304239042,0.1232900169068669,Normal
2026-06-22 23:34:42.766360,0.22664249304239042,0.1232900169068669,Normal
2026-06-22 23:34:42.821822,0.22664249304239042,0.1232900169068669,Normal
2026-06-22 23:34:42.871071,0.2690003715354524,0.08700879904718602,Normal
2026-06-22 23:34:42.920688,0.2423566304419217,0.10238158791317323,Normal
2026-06-22 23:34:42.962822,0.2423566304419217,0.10238158791317323,Normal
2026-06-22 23:34:43.025211,0.22252747252747251,0.11266487464107428,Normal
2026-06-22 23:34:43.068563,0.22252747252747251,0.11266487464107428,Normal
2026-06-22 23:34:43.109709,0.22252747252747251,0.11266487464107428,Normal
2026-06-22 23:34:43.152950,0.2210349815296408,0.09729994340075984,Normal
2026-06-22 23:34:43.203133,0.2210349815296408,0.09729994340075984,Normal
2026-06-22 23:34:43.248595,0.22122582637572374,0.09205569999451634,Normal
2026-06-22 23:34:43.318403,0.25755766553361137,0.08992808628496105,Normal
2026-06-22 23:34:43.366435,0.25755766553361137,0.08992808628496105,Normal
2026-06-22 23:34:43.419842,0.26810407173963724,0.06359433168750023,Normal
2026-06-22 23:34:43.672344,0.23364667207813616,0.09179409698110039,Normal
2026-06-22 23:34:43.712536,0.2465632909420964,0.09011236577871148,Normal
2026-06-22 23:34:43.754097,0.2465632909420964,0.09011236577871148,Normal
2026-06-22 23:34:43.792689,0.2465632909420964,0.09011236577871148,Normal
2026-06-22 23:34:43.834862,0.2551983962160672,0.07272727272727272,Normal
2026-06-22 23:34:43.875524,0.2551983962160672,0.07272727272727272,Normal
2026-06-22 23:34:43.923195,0.2551983962160672,0.07272727272727272,Normal
2026-06-22 23:34:43.963291,0.23344191711513815,0.09174862809513668,Normal
2026-06-22 23:34:44.005352,0.23344191711513815,0.09174862809513668,Normal
2026-06-22 23:34:44.044363,0.23972108192545433,0.08144331604115501,Normal
2026-06-22 23:34:44.216579,0.23897105188728635,0.08770580193070292,Normal
2026-06-22 23:34:44.376657,0.23474577051359646,0.06393871418233252,Normal
2026-06-22 23:34:44.440699,0.24183888584016922,0.08857426051534725,Normal
2026-06-22 23:34:44.479209,0.24183888584016922,0.08857426051534725,Normal
2026-06-22 23:34:44.731511,0.24645933907844814,0.06033586037795675,Normal
2026-06-22 23:34:44.775427,0.24645933907844814,0.06033586037795675,Normal
2026-06-22 23:34:44.935938,0.24261484713163628,0.07138306102482497,Normal
2026-06-22 23:34:44.984826,0.24261484713163628,0.07138306102482497,Normal
2026-06-22 23:34:46.535996,0.24208778599002084,0.11288854302782052,Normal
2026-06-22 23:34:47.454004,0.27573026527230093,0.10511766624552735,Normal
2026-06-22 23:34:47.643033,0.23416200077156593,0.11719380883606052,Normal
2026-06-22 23:34:47.745631,0.2662813631727026,0.13838548928287256,Normal
2026-06-22 23:34:47.809409,0.2662813631727026,0.13838548928287256,Normal
2026-06-22 23:34:48.325162,0.22992788492865113,0.14276612204964995,Normal
2026-06-22 23:34:48.367653,0.22992788492865113,0.14276612204964995,Normal
2026-06-22 23:34:48.412312,0.22992788492865113,0.14276612204964995,Normal
2026-06-22 23:34:48.890050,0.24673662277264957,0.1249203567934437,Normal
2026-06-22 23:34:49.233817,0.25557781009459923,0.09889018925299016,Normal
2026-06-22 23:34:49.286391,0.25557781009459923,0.09889018925299016,Normal
2026-06-22 23:34:49.327144,0.23768884365469084,0.07267923621428597,Normal
2026-06-22 23:34:49.439361,0.25945904867137753,0.0999339497946432,Normal
2026-06-22 23:34:49.482393,0.25945904867137753,0.0999339497946432,Normal
2026-06-22 23:34:49.772391,0.24218609044660777,0.0647127345429469,Normal
2026-06-22 23:34:49.812327,0.24218609044660777,0.0647127345429469,Normal
2026-06-22 23:34:49.863019,0.21871875935963597,0.06136574523282778,Normal
2026-06-22 23:34:49.922641,0.2189241829922044,0.08169673973980468,Normal
2026-06-22 23:34:49.965633,0.2189241829922044,0.08169673973980468,Normal
2026-06-22 23:34:50.011248,0.2189241829922044,0.08169673973980468,Normal
2026-06-22 23:34:50.053295,0.23354454645168415,0.054464493159869794,Normal
2026-06-22 23:34:50.091814,0.23354454645168415,0.054464493159869794,Normal
2026-06-22 23:34:50.145375,0.23429827002248765,0.04622501635210243,Normal
2026-06-22 23:34:50.254442,0.21449793863044775,0.09084904526785746,Normal
2026-06-22 23:34:50.297246,0.21449793863044775,0.09084904526785746,Normal
2026-06-22 23:34:50.348718,0.23677248677248675,0.07267923621428597,Normal
2026-06-22 23:34:50.564156,0.24730112543952631,0.09344537042993806,Normal
2026-06-22 23:34:50.631722,0.21174490672065371,0.12718866337500045,Normal
2026-06-22 23:34:50.681105,0.21174490672065371,0.12718866337500045,Normal
2026-06-22 23:34:50.735088,0.21174490672065371,0.12718866337500045,Normal
2026-06-22 23:34:50.779433,0.19602654256882437,0.08118948315060837,Normal
2026-06-22 23:34:50.961294,0.1835965113301862,0.0847457627118644,Normal
2026-06-22 23:34:51.005049,0.1835965113301862,0.0847457627118644,Normal
2026-06-22 23:34:51.053023,0.23214285714285715,0.16071428571428573,Normal
2026-06-22 23:34:51.131297,0.21670954400812092,0.23183708157782681,Normal
2026-06-22 23:34:51.173331,0.21670954400812092,0.23183708157782681,Normal
2026-06-22 23:34:51.221422,0.21670954400812092,0.23183708157782681,Normal
2026-06-22 23:34:51.267719,0.21670954400812092,0.23183708157782681,Normal
2026-06-22 23:34:51.306734,0.2378235825998953,0.2751563038437706,Normal
2026-06-22 23:34:51.360418,0.21328772304540067,0.27603621904478537,Normal
2026-06-22 23:34:51.431782,0.23930544711879403,0.32296164315295217,Normal
2026-06-22 23:34:51.474324,0.23930544711879403,0.32296164315295217,Normal
2026-06-22 23:34:51.522643,0.23930544711879403,0.32296164315295217,Normal
2026-06-22 23:34:51.574628,0.22015566195276948,0.3125837544485948,Normal
2026-06-22 23:34:52.770023,0.264417269264357,0.3118267674088539,Normal
2026-06-22 23:34:53.155753,0.2511281126637904,0.3106787940652252,Normal
2026-06-22 23:34:53.195351,0.2511281126637904,0.3106787940652252,Normal
2026-06-22 23:34:53.243417,0.2511281126637904,0.3106787940652252,Normal
2026-06-22 23:34:53.340961,0.23759267672802492,0.29426185331125787,Normal
2026-06-22 23:34:53.465290,0.2284566761110356,0.29389175021515956,Normal
2026-06-22 23:34:53.511733,0.2284566761110356,0.29389175021515956,Normal
2026-06-22 23:34:53.557210,0.21241878868136949,0.12997400779740093,Normal
2026-06-22 23:34:53.602507,0.21241878868136949,0.12997400779740093,Normal
2026-06-22 23:34:53.653642,0.23215125739182374,0.04716981132075472,Normal
2026-06-22 23:34:53.698155,0.23215125739182374,0.04716981132075472,Normal
2026-06-22 23:34:53.751781,0.22784058348628725,0.09090909090909091,Normal
2026-06-22 23:34:53.804961,0.22784058348628725,0.09090909090909091,Normal
2026-06-22 23:34:53.853346,0.24073114413479543,0.16666666666666666,Normal
2026-06-22 23:34:53.898178,0.24073114413479543,0.16666666666666666,Normal
2026-06-22 23:34:53.942938,0.22373019920191897,0.14912280701754385,Normal
2026-06-22 23:34:53.992531,0.22373019920191897,0.14912280701754385,Normal
2026-06-22 23:34:54.037530,0.22373019920191897,0.14912280701754385,Normal
2026-06-22 23:34:54.156811,0.21425580413503664,0.08034433387597324,Normal
2026-06-22 23:34:54.202583,0.21425580413503664,0.08034433387597324,Normal
2026-06-22 23:34:54.246068,0.19653386780845045,0.0860918090467335,Normal
2026-06-22 23:34:54.303538,0.19653386780845045,0.0860918090467335,Normal
2026-06-22 23:34:54.345824,0.2023081653507992,0.05182100066398479,Normal
2026-06-22 23:34:54.390503,0.2023081653507992,0.05182100066398479,Normal
2026-06-22 23:34:54.429889,0.2023081653507992,0.05182100066398479,Normal
2026-06-22 23:34:54.564102,0.21078367115008892,0.017543859649122806,Normal
2026-06-22 23:34:54.609580,0.21078367115008892,0.017543859649122806,Normal
2026-06-22 23:34:54.650803,0.17063302067431643,0.05547855544155052,Normal
2026-06-22 23:34:54.697229,0.17063302067431643,0.05547855544155052,Normal
2026-06-22 23:34:54.742572,0.1552594742896501,0.023074192564805977,Normal
2026-06-22 23:34:54.790683,0.1552594742896501,0.023074192564805977,Normal
2026-06-22 23:34:54.843342,0.1552594742896501,0.023074192564805977,Normal
2026-06-22 23:34:54.893136,0.1694286247963392,0.08479543317140177,Normal
2026-06-22 23:34:54.943636,0.21311158560566174,0.11351915229662496,Normal
2026-06-22 23:34:55.054587,0.25098866639007855,0.08931204606681195,Normal
2026-06-22 23:34:55.097886,0.25098866639007855,0.08931204606681195,Normal
2026-06-22 23:34:55.138763,0.21310636785724557,0.06233464292867726,Normal
2026-06-22 23:34:55.178751,0.21310636785724557,0.06233464292867726,Normal
2026-06-22 23:34:55.765597,0.19909120020548812,0.06800134531081597,Normal
2026-06-22 23:34:55.807323,0.19909120020548812,0.06800134531081597,Normal
2026-06-22 23:34:56.508374,0.23551852394035905,0.09020648796180349,Normal
2026-06-22 23:34:56.554386,0.23700482861740438,0.11452410717485847,Normal
2026-06-22 23:34:56.609554,0.23700482861740438,0.11452410717485847,Normal
2026-06-22 23:34:56.652354,0.22966435333042237,0.12128428326649666,Normal
2026-06-22 23:34:56.698966,0.22966435333042237,0.12128428326649666,Normal
2026-06-22 23:34:56.751820,0.26795601036881,0.21564482427890136,Normal
2026-06-22 23:34:56.842897,0.24169287882339213,0.1508360396010081,Normal
2026-06-22 23:34:56.887901,0.24169287882339213,0.1508360396010081,Normal
2026-06-22 23:34:57.062069,0.29082926259836595,0.053762059778774886,Normal
2026-06-22 23:34:57.141733,0.2241617459508467,0.05263157894736842,Normal
2026-06-22 23:34:57.184198,0.2241617459508467,0.05263157894736842,Normal
2026-06-22 23:34:57.227922,0.2241617459508467,0.05263157894736842,Normal
2026-06-22 23:34:57.267501,0.2480510388223467,0.03389343708657537,Normal
2026-06-22 23:34:57.308441,0.2480510388223467,0.03389343708657537,Normal
2026-06-22 23:34:57.346663,0.2519006347744796,0.06450773887304029,Normal
2026-06-22 23:34:57.452799,0.24688852806184192,0.09903903713359195,Normal
2026-06-22 23:34:57.501799,0.24688852806184192,0.09903903713359195,Normal
2026-06-22 23:34:57.540770,0.24267856023985174,0.11909248211187427,Normal
2026-06-22 23:34:57.653308,0.23301645714896627,0.07945385509410738,Normal
2026-06-22 23:34:57.702921,0.23301645714896627,0.07945385509410738,Normal
2026-06-22 23:34:57.758023,0.2352572586265314,0.13331481867194667,Normal
2026-06-22 23:34:57.868102,0.20452819258464439,0.12339482342491419,Normal
2026-06-22 23:34:57.919130,0.20452819258464439,0.12339482342491419,Normal
2026-06-22 23:34:57.960581,0.21242149805346763,0.10471619475053229,Normal
2026-06-22 23:34:58.062769,0.24253091639372265,0.08060323502739512,Normal
2026-06-22 23:34:58.134602,0.24253091639372265,0.08060323502739512,Normal
2026-06-22 23:34:58.175044,0.27735308050272633,0.06662966046527696,Normal
2026-06-22 23:34:58.272518,0.25447836420249437,0.06553855364152324,Normal
2026-06-22 23:34:58.328352,0.25447836420249437,0.06553855364152324,Normal
2026-06-22 23:34:58.371679,0.2050686035480594,0.08055091903887099,Normal
2026-06-22 23:34:58.444050,0.19957295759169363,0.1287645559959301,Normal
2026-06-22 23:34:58.485604,0.19957295759169363,0.1287645559959301,Normal
2026-06-22 23:34:58.533341,0.19957295759169363,0.1287645559959301,Normal
2026-06-22 23:34:58.576503,0.23941595517741524,0.06553855364152324,Normal
2026-06-22 23:34:58.621400,0.23941595517741524,0.06553855364152324,Normal
2026-06-22 23:34:58.661790,0.25519235695226455,0.049972245348957715,Normal
2026-06-22 23:34:58.873535,0.20708734784077257,0.109375,Normal
2026-06-22 23:34:58.922142,0.20708734784077257,0.109375,Normal
2026-06-22 23:34:58.971407,0.25516702433787236,0.05452202862359275,Normal
2026-06-22 23:34:59.040860,0.18010579862489237,0.12946699363567063,Normal
2026-06-22 23:34:59.084230,0.18010579862489237,0.12946699363567063,Normal
2026-06-22 23:34:59.135711,0.18010579862489237,0.12946699363567063,Normal
2026-06-22 23:34:59.368926,0.1922919201926543,0.04212253577210482,Normal
2026-06-22 23:34:59.411933,0.1922919201926543,0.04212253577210482,Normal
2026-06-22 23:34:59.451005,0.19895780871332092,0.06033586037795675,Normal
2026-06-22 23:34:59.545580,0.22375042429600597,0.075,Normal
2026-06-22 23:34:59.585743,0.22375042429600597,0.075,Normal
2026-06-22 23:34:59.640419,0.22375042429600597,0.075,Normal
2026-06-22 23:34:59.692636,0.23287752623678565,0.057019032181442844,Normal
2026-06-22 23:34:59.738163,0.23287752623678565,0.057019032181442844,Normal
2026-06-22 23:34:59.779497,0.20892644338908928,0.08927148208441471,Normal
